DATE,STATION,TOBS
1944-11-07,USC00480585,34.0
1944-11-08,USC00480585,30.0
1944-11-09,USC00480585,33.0
1944-11-10,USC00480585,33.0
1944-11-11,USC00480585,30.0
1944-11-12,USC00480585,35.0
1944-11-13,USC00480585,24.0
1944-11-14,USC00480585,26.0
1944-11-15,USC00480585,29.0
1944-11-16,USC00480585,13.0
1944-11-17,USC00480585,23.0
1944-11-18,USC00480585,24.0
1944-11-19,USC00480585,14.0
1944-11-20,USC00480585,14.0
1944-11-21,USC00480585,14.0
1944-11-22,USC00480585,
1944-11-23,USC00480585,32.0
1944-11-24,USC00480585,21.0
1944-11-25,USC00480585,16.0
1944-11-26,USC00480585,21.0
1944-11-27,USC00480585,22.0
1944-11-28,USC00480585,16.0
1944-11-29,USC00480585,22.0
1944-11-30,USC00480585,
1944-12-01,USC00480585,24.0
1944-12-02,USC00480585,31.0
1944-12-03,USC00480585,24.0
1944-12-04,USC00480585,21.0
1944-12-05,USC00480585,28.0
1944-12-06,USC00480585,29.0
1944-12-07,USC00480585,29.0
1944-12-08,USC00480585,21.0
1944-12-09,USC00480585,14.0
1944-12-10,USC00480585,24.0
1944-12-11,USC00480585,24.0
1944-12-12,USC00480585,27.0
1944-12-13,USC00480585,24.0
1944-12-14,USC00480585,25.0
1944-12-15,USC00480585,18.0
1944-12-16,USC00480585,11.0
1944-12-17,USC00480585,16.0
1944-12-18,USC00480585,18.0
1944-12-19,USC00480585,
1944-12-20,USC00480585,24.0
1944-12-21,USC00480585,26.0
1944-12-22,USC00480585,13.0
1944-12-23,USC00480585,17.0
1944-12-24,USC00480585,14.0
1944-12-25,USC00480585,18.0
1944-12-26,USC00480585,14.0
1944-12-27,USC00480585,19.0
1944-12-28,USC00480585,24.0
1944-12-29,USC00480585,21.0
1944-12-30,USC00480585,15.0
1944-12-31,USC00480585,15.0
1945-03-01,USC00480585,
1945-03-02,USC00480585,21.0
1945-03-03,USC00480585,26.0
1945-03-04,USC00480585,20.0
1945-03-05,USC00480585,14.0
1945-03-06,USC00480585,19.0
1945-03-07,USC00480585,21.0
1945-03-08,USC00480585,28.0
1945-03-09,USC00480585,35.0
1945-03-10,USC00480585,37.0
1945-03-11,USC00480585,37.0
1945-03-12,USC00480585,44.0
1945-03-13,USC00480585,32.0
1945-03-14,USC00480585,31.0
1945-03-15,USC00480585,31.0
1945-03-16,USC00480585,24.0
1945-03-17,USC00480585,28.0
1945-03-18,USC00480585,28.0
1945-03-19,USC00480585,30.0
1945-03-20,USC00480585,35.0
1945-03-21,USC00480585,40.0
1945-03-22,USC00480585,47.0
1945-03-23,USC00480585,31.0
1945-03-24,USC00480585,29.0
1945-03-25,USC00480585,31.0
1945-03-26,USC00480585,31.0
1945-03-27,USC00480585,31.0
1945-03-28,USC00480585,32.0
1945-03-29,USC00480585,37.0
1945-03-30,USC00480585,36.0
1945-03-31,USC00480585,31.0
1945-04-01,USC00480585,24.0
1945-04-02,USC00480585,21.0
1945-04-03,USC00480585,22.0
1945-04-04,USC00480585,29.0
1945-04-05,USC00480585,37.0
1945-04-06,USC00480585,39.0
1945-04-07,USC00480585,40.0
1945-04-08,USC00480585,33.0
1945-04-09,USC00480585,31.0
1945-04-10,USC00480585,31.0
1945-04-11,USC00480585,27.0
1945-04-12,USC00480585,27.0
1945-04-13,USC00480585,31.0
1945-04-14,USC00480585,33.0
1945-04-15,USC00480585,38.0
1945-04-16,USC00480585,34.0
1945-04-17,USC00480585,34.0
1945-04-18,USC00480585,42.0
1945-04-19,USC00480585,48.0
1945-04-20,USC00480585,52.0
1945-04-21,USC00480585,48.0
1945-04-22,USC00480585,39.0
1945-04-23,USC00480585,32.0
1945-04-24,USC00480585,37.0
1945-04-25,USC00480585,37.0
1945-04-26,USC00480585,44.0
1945-04-27,USC00480585,42.0
1945-04-28,USC00480585,45.0
1945-04-29,USC00480585,50.0
1945-04-30,USC00480585,50.0
1945-05-01,USC00480585,56.0
1945-05-02,USC00480585,49.0
1945-05-03,USC00480585,60.0
1945-05-04,USC00480585,55.0
1945-05-05,USC00480585,59.0
1945-05-06,USC00480585,58.0
1945-05-07,USC00480585,55.0
1945-05-08,USC00480585,55.0
1945-05-09,USC00480585,56.0
1945-05-10,USC00480585,47.0
1945-05-11,USC00480585,44.0
1945-05-12,USC00480585,41.0
1945-05-13,USC00480585,44.0
1945-05-14,USC00480585,42.0
1945-05-15,USC00480585,42.0
1945-05-16,USC00480585,44.0
1945-05-17,USC00480585,
1945-05-18,USC00480585,
1945-05-19,USC00480585,
1945-05-20,USC00480585,
1945-05-21,USC00480585,
1945-05-22,USC00480585,
1945-05-23,USC00480585,
1945-05-24,USC00480585,
1945-05-25,USC00480585,
1945-05-26,USC00480585,
1945-05-27,USC00480585,48.0
1945-05-28,USC00480585,59.0
1945-05-29,USC00480585,55.0
1945-05-30,USC00480585,55.0
1945-05-31,USC00480585,50.0
1945-06-01,USC00480585,58.0
1945-06-02,USC00480585,60.0
1945-06-03,USC00480585,50.0
1945-06-04,USC00480585,57.0
1945-06-05,USC00480585,50.0
1945-06-06,USC00480585,43.0
1945-06-07,USC00480585,49.0
1945-06-08,USC00480585,43.0
1945-06-09,USC00480585,44.0
1945-06-10,USC00480585,49.0
1945-06-11,USC00480585,54.0
1945-06-12,USC00480585,56.0
1945-06-13,USC00480585,41.0
1945-06-14,USC00480585,37.0
1945-06-15,USC00480585,38.0
1945-06-16,USC00480585,56.0
1945-06-17,USC00480585,63.0
1945-06-18,USC00480585,69.0
1945-06-19,USC00480585,70.0
1945-06-20,USC00480585,70.0
1945-06-21,USC00480585,80.0
1945-06-22,USC00480585,68.0
1945-06-23,USC00480585,67.0
1945-06-24,USC00480585,65.0
1945-06-25,USC00480585,65.0
1945-06-26,USC00480585,52.0
1945-06-27,USC00480585,43.0
1945-06-28,USC00480585,47.0
1945-06-29,USC00480585,35.0
1945-06-30,USC00480585,48.0
1945-07-01,USC00480585,67.0
1945-07-02,USC00480585,67.0
1945-07-03,USC00480585,66.0
1945-07-04,USC00480585,72.0
1945-07-05,USC00480585,72.0
1945-07-06,USC00480585,75.0
1945-07-07,USC00480585,75.0
1945-07-08,USC00480585,77.0
1945-07-09,USC00480585,78.0
1945-07-10,USC00480585,74.0
1945-07-11,USC00480585,66.0
1945-07-12,USC00480585,62.0
1945-07-13,USC00480585,74.0
1945-07-14,USC00480585,67.0
1945-07-15,USC00480585,71.0
1945-07-16,USC00480585,76.0
1945-07-17,USC00480585,75.0
1945-07-18,USC00480585,79.0
1945-07-19,USC00480585,79.0
1945-07-20,USC00480585,73.0
1945-07-21,USC00480585,79.0
1945-07-22,USC00480585,81.0
1945-07-23,USC00480585,84.0
1945-07-24,USC00480585,82.0
1945-07-25,USC00480585,85.0
1945-07-26,USC00480585,82.0
1945-07-27,USC00480585,84.0
1945-07-28,USC00480585,76.0
1945-07-29,USC00480585,81.0
1945-07-30,USC00480585,77.0
1945-07-31,USC00480585,80.0
1945-08-01,USC00480585,81.0
1945-08-02,USC00480585,83.0
1945-08-03,USC00480585,60.0
1945-08-04,USC00480585,74.0
1945-08-05,USC00480585,77.0
1945-08-06,USC00480585,78.0
1945-08-07,USC00480585,61.0
1945-08-08,USC00480585,75.0
1945-08-09,USC00480585,65.0
1945-08-10,USC00480585,80.0
1945-08-11,USC00480585,79.0
1945-08-12,USC00480585,54.0
1945-08-13,USC00480585,73.0
1945-08-14,USC00480585,73.0
1945-08-15,USC00480585,75.0
1945-08-16,USC00480585,80.0
1945-08-17,USC00480585,81.0
1945-08-18,USC00480585,69.0
1945-08-19,USC00480585,70.0
1945-08-20,USC00480585,57.0
1945-08-21,USC00480585,72.0
1945-08-22,USC00480585,76.0
1945-08-23,USC00480585,80.0
1945-08-24,USC00480585,72.0
1945-08-25,USC00480585,68.0
1945-08-26,USC00480585,60.0
1945-08-27,USC00480585,67.0
1945-08-28,USC00480585,75.0
1945-08-29,USC00480585,78.0
1945-08-30,USC00480585,51.0
1945-08-31,USC00480585,73.0
1945-09-01,USC00480585,82.0
1945-09-02,USC00480585,73.0
1945-09-03,USC00480585,74.0
1945-09-04,USC00480585,70.0
1945-09-05,USC00480585,72.0
1945-09-06,USC00480585,50.0
1945-09-07,USC00480585,49.0
1945-09-08,USC00480585,67.0
1945-09-09,USC00480585,58.0
1945-09-10,USC00480585,66.0
1945-09-11,USC00480585,70.0
1945-09-12,USC00480585,67.0
1945-09-13,USC00480585,71.0
1945-09-14,USC00480585,69.0
1945-09-15,USC00480585,65.0
1945-09-16,USC00480585,45.0
1945-09-17,USC00480585,45.0
1945-09-18,USC00480585,43.0
1945-09-19,USC00480585,50.0
1945-09-20,USC00480585,53.0
1945-09-21,USC00480585,42.0
1945-09-22,USC00480585,36.0
1945-09-23,USC00480585,36.0
1945-09-24,USC00480585,39.0
1945-09-25,USC00480585,52.0
1945-09-26,USC00480585,43.0
1945-09-27,USC00480585,51.0
1945-09-28,USC00480585,52.0
1945-09-29,USC00480585,51.0
1945-09-30,USC00480585,56.0
1945-10-01,USC00480585,58.0
1945-10-02,USC00480585,62.0
1945-10-03,USC00480585,61.0
1945-10-04,USC00480585,54.0
1945-10-05,USC00480585,56.0
1945-10-06,USC00480585,60.0
1945-10-07,USC00480585,45.0
1945-10-08,USC00480585,60.0
1945-10-09,USC00480585,61.0
1945-10-10,USC00480585,42.0
1945-10-11,USC00480585,60.0
1945-10-12,USC00480585,56.0
1945-10-13,USC00480585,61.0
1945-10-14,USC00480585,57.0
1945-10-15,USC00480585,55.0
1945-10-16,USC00480585,50.0
1945-10-17,USC00480585,48.0
1945-10-18,USC00480585,35.0
1945-10-19,USC00480585,24.0
1945-10-20,USC00480585,35.0
1945-10-21,USC00480585,35.0
1945-10-22,USC00480585,28.0
1945-10-23,USC00480585,28.0
1945-10-24,USC00480585,36.0
1945-10-25,USC00480585,41.0
1945-10-26,USC00480585,47.0
1945-10-27,USC00480585,
1945-10-28,USC00480585,44.0
1945-10-29,USC00480585,45.0
1945-10-30,USC00480585,40.0
1945-10-31,USC00480585,35.0
1946-06-01,USC00480585,55.0
1946-06-02,USC00480585,58.0
1946-06-03,USC00480585,68.0
1946-06-04,USC00480585,72.0
1946-06-05,USC00480585,65.0
1946-06-06,USC00480585,46.0
1946-06-07,USC00480585,59.0
1946-06-08,USC00480585,69.0
1946-06-09,USC00480585,67.0
1946-06-10,USC00480585,61.0
1946-06-11,USC00480585,45.0
1946-06-12,USC00480585,62.0
1946-06-13,USC00480585,58.0
1946-06-14,USC00480585,
1946-06-15,USC00480585,69.0
1946-06-16,USC00480585,64.0
1946-06-17,USC00480585,59.0
1946-06-18,USC00480585,56.0
1946-06-19,USC00480585,62.0
1946-06-20,USC00480585,62.0
1946-06-21,USC00480585,63.0
1946-06-22,USC00480585,64.0
1946-06-23,USC00480585,70.0
1946-06-24,USC00480585,48.0
1946-06-25,USC00480585,61.0
1946-06-26,USC00480585,68.0
1946-06-27,USC00480585,68.0
1946-06-28,USC00480585,72.0
1946-06-29,USC00480585,63.0
1946-06-30,USC00480585,72.0
1946-07-01,USC00480585,68.0
1946-07-02,USC00480585,67.0
1946-07-03,USC00480585,77.0
1946-07-04,USC00480585,74.0
1946-07-05,USC00480585,71.0
1946-07-06,USC00480585,52.0
1946-07-07,USC00480585,74.0
1946-07-08,USC00480585,67.0
1946-07-09,USC00480585,62.0
1946-07-10,USC00480585,74.0
1946-07-11,USC00480585,66.0
1946-07-12,USC00480585,62.0
1946-07-13,USC00480585,77.0
1946-07-14,USC00480585,68.0
1946-07-15,USC00480585,75.0
1946-07-16,USC00480585,63.0
1946-07-17,USC00480585,78.0
1946-07-18,USC00480585,66.0
1946-07-19,USC00480585,68.0
1946-07-20,USC00480585,75.0
1946-07-21,USC00480585,66.0
1946-07-22,USC00480585,58.0
1946-07-23,USC00480585,76.0
1946-07-24,USC00480585,70.0
1946-07-25,USC00480585,73.0
1946-07-26,USC00480585,73.0
1946-07-27,USC00480585,75.0
1946-07-28,USC00480585,80.0
1946-07-29,USC00480585,73.0
1946-07-30,USC00480585,68.0
1946-07-31,USC00480585,68.0
1946-08-01,USC00480585,79.0
1946-08-02,USC00480585,81.0
1946-08-03,USC00480585,82.0
1946-08-04,USC00480585,82.0
1946-08-05,USC00480585,
1946-08-06,USC00480585,79.0
1946-08-07,USC00480585,67.0
1946-08-08,USC00480585,72.0
1946-08-09,USC00480585,67.0
1946-08-10,USC00480585,86.0
1946-08-11,USC00480585,82.0
1946-08-12,USC00480585,65.0
1946-08-13,USC00480585,64.0
1946-08-14,USC00480585,66.0
1946-08-15,USC00480585,62.0
1946-08-16,USC00480585,70.0
1946-08-17,USC00480585,73.0
1946-08-18,USC00480585,81.0
1946-08-19,USC00480585,73.0
1946-08-20,USC00480585,68.0
1946-08-21,USC00480585,68.0
1946-08-22,USC00480585,70.0
1946-08-23,USC00480585,63.0
1946-08-24,USC00480585,65.0
1946-08-25,USC00480585,70.0
1946-08-26,USC00480585,69.0
1946-08-27,USC00480585,66.0
1946-08-28,USC00480585,69.0
1946-08-29,USC00480585,69.0
1946-08-30,USC00480585,72.0
1946-08-31,USC00480585,70.0
1946-09-01,USC00480585,73.0
1946-09-02,USC00480585,76.0
1946-09-03,USC00480585,62.0
1946-09-04,USC00480585,51.0
1946-09-05,USC00480585,60.0
1946-09-06,USC00480585,61.0
1946-09-07,USC00480585,59.0
1946-09-08,USC00480585,50.0
1946-09-09,USC00480585,51.0
1946-09-10,USC00480585,64.0
1946-09-11,USC00480585,73.0
1946-09-12,USC00480585,72.0
1946-09-13,USC00480585,73.0
1946-09-14,USC00480585,75.0
1946-09-15,USC00480585,64.0
1946-09-16,USC00480585,36.0
1946-09-17,USC00480585,35.0
1946-09-18,USC00480585,43.0
1946-09-19,USC00480585,50.0
1946-09-20,USC00480585,57.0
1946-09-21,USC00480585,40.0
1946-09-22,USC00480585,45.0
1946-09-23,USC00480585,55.0
1946-09-24,USC00480585,64.0
1946-09-25,USC00480585,66.0
1946-09-26,USC00480585,58.0
1946-09-27,USC00480585,52.0
1946-09-28,USC00480585,50.0
1946-09-29,USC00480585,60.0
1946-09-30,USC00480585,67.0
1946-10-01,USC00480585,61.0
1946-10-02,USC00480585,35.0
1946-10-03,USC00480585,40.0
1946-10-04,USC00480585,37.0
1946-10-05,USC00480585,35.0
1946-10-06,USC00480585,35.0
1946-10-07,USC00480585,33.0
1946-10-08,USC00480585,36.0
1946-10-09,USC00480585,32.0
1946-10-10,USC00480585,29.0
1946-10-11,USC00480585,35.0
1946-10-12,USC00480585,30.0
1946-10-13,USC00480585,40.0
1946-10-14,USC00480585,40.0
1946-10-15,USC00480585,39.0
1946-10-16,USC00480585,44.0
1946-10-17,USC00480585,27.0
1946-10-18,USC00480585,24.0
1946-10-19,USC00480585,28.0
1946-10-20,USC00480585,48.0
1946-10-21,USC00480585,43.0
1946-10-22,USC00480585,43.0
1946-10-23,USC00480585,33.0
1946-10-24,USC00480585,34.0
1946-10-25,USC00480585,44.0
1946-10-26,USC00480585,31.0
1946-10-27,USC00480585,33.0
1946-10-28,USC00480585,30.0
1946-10-29,USC00480585,34.0
1946-10-30,USC00480585,26.0
1946-10-31,USC00480585,25.0
1946-11-01,USC00480585,23.0
1946-11-02,USC00480585,18.0
1946-11-03,USC00480585,26.0
1946-11-04,USC00480585,36.0
1946-11-05,USC00480585,37.0
1946-11-06,USC00480585,31.0
1946-11-07,USC00480585,32.0
1946-11-08,USC00480585,30.0
1946-11-09,USC00480585,33.0
1946-11-10,USC00480585,28.0
1946-11-11,USC00480585,30.0
1946-11-12,USC00480585,29.0
1946-11-13,USC00480585,36.0
1946-11-14,USC00480585,35.0
1946-11-15,USC00480585,25.0
1946-11-16,USC00480585,28.0
